page_id	status_id	link_name	status_published	num_reactions
Upworthy	354522044588660_767965646577629	Dare Ya To Not Try To Be A Scientist After Neil DeGrasse Tyson Explains Creativity To You	2014-05-18 15:00:01	3440
Upworthy	354522044588660_768285313212329	Timeline Photos	2014-05-18 14:00:01	62962
Upworthy	354522044588660_767963419911185	Wait. You Thought Discrimination Was A Thing Of The Past? That'd Be Funny If It Wasn't So Sad.	2014-05-18 13:00:00	2859
Upworthy	354522044588660_767968546577339	Commit A Felony In America And You'll See Just How Much The Country Cares About You	2014-05-18 12:10:00	1548
Upworthy	354522044588660_767926219914905	Hate Animal Cruelty And Don't Want To Watch A Video Of It? Watch This Instead.	2014-05-18 11:10:00	4129
Upworthy	354522044588660_767925149915012	Guess What Food Source Will Feed Billions And Reclaim Land And Can Even Be Made Into Cookies	2014-05-18 10:10:00	2638
Upworthy	354522044588660_766677103373150	After 28 Years, Solar Panels Are Back at the White House	2014-05-18 09:10:01	7793
Upworthy	354522044588660_767924663248394	Not Your Average Song For A Cause: Schoolgirls Sing Out To Break A Terrible Ritual	2014-05-18 08:15:00	2564
Upworthy	354522044588660_767923939915133	What Made Anderson Cooper Have A Huge Change Of Perspective About Homeless People?	2014-05-18 06:30:00	7458
Upworthy	354522044588660_767886883252172	Timeline Photos	2014-05-17 21:45:00	10940
Upworthy	354522044588660_766993096674884	Watch This Harvard Professor Fight Back Tears Talking About What Pushed Him To Fight For Democracy	2014-05-17 20:15:00	1912
Upworthy	354522044588660_766992833341577	A Comedian Goes On Late-Night TV And Blows Up Our Idea Of What Race Means	2014-05-17 19:00:00	2578
Upworthy	354522044588660_766676813373179	Don't Believe in Climate Change? See What Your House Will Look Like Submerged	2014-05-17 18:15:00	2328
Upworthy	354522044588660_766992350008292	Everything The Media Does To Manipulate You Into Buying Junk You Don't Need In 1 Perfect Commercial	2014-05-17 16:00:01	7252
Upworthy	354522044588660_766974686676725	A Grocery Store Emptied Out Most Of Its Produce To Make An Important Point ... And It Really Stings	2014-05-17 15:00:02	9207
Upworthy	354522044588660_766974413343419	A Guy Hung An Offensive Sign Around His Neck To Make A Solid Point. And … It Worked.	2014-05-17 13:00:01	6410
Upworthy	354522044588660_766966803344180	Two Very Powerful Women Get Asked About Double Standards. Their Responses Probably Won't Shock You.	2014-05-17 12:10:01	1384
Upworthy	354522044588660_766966490010878	One Of The Easiest Crimes To Commit And One Guy's Simple Reason For Not Doing It	2014-05-17 11:10:01	1177
Upworthy	354522044588660_766963396677854	Here's Something Very Simple That Actually Uses More Energy Than I Thought	2014-05-17 10:10:01	4484
Upworthy	354522044588660_766679170039610	30 Photos That Challenge the Harmful Stereotypes Sold by Toy Companies	2014-05-17 09:10:00	5416
Upworthy	354522044588660_766960523344808	Ever Catch Your Reflection In A Mirror And Don't Recognize Yourself? This Is The Opposite.	2014-05-17 08:15:00	1968
Upworthy	354522044588660_766959786678215	A Drag Queen Talks About Homophobia, Ignites A National Debate, Then Beautifully Sums It All Up	2014-05-17 06:30:00	2698
Upworthy	354522044588660_766676623373198	10,000 Gallons Of Oil Spills Onto LA Streets	2014-05-16 22:45:01	1080
Upworthy	354522044588660_767277489979778	Timeline Photos	2014-05-16 21:45:00	34798
Upworthy	354522044588660_766395550067972	If We Want To Know Why Teens Drop Out Of School In Such Huge Numbers, Shouldn't We Just ... Ask 'Em?	2014-05-16 20:15:00	882
Upworthy	354522044588660_766394456734748	Breasts Are Here To Ruin Your Day, Because They're Just The Worst	2014-05-16 19:00:01	4072
Upworthy	354522044588660_766430910064436	A Disposable Coffee Cup Has Inspired An Indispensable Idea	2014-05-16 18:15:01	9490
Upworthy	354522044588660_766391903401670	A Guy Talks About Rape From A Man's Perspective. (And It's Not What You Think, Either.)	2014-05-16 16:00:01	4523
Upworthy	354522044588660_766391630068364	A Hilarious Parody Of A Nicki Minaj Song Puts The Humor In A Very Scary Topic	2014-05-16 15:00:01	1137
Upworthy	354522044588660_767015343339326	Timeline Photos	2014-05-16 14:00:00	9997
Upworthy	354522044588660_766390933401767	Most Of These People Do The Right Thing, But The Guys At The End? I Wish I Could Yell At Them.	2014-05-16 13:00:00	4179
Upworthy	354522044588660_766390423401818	How One Restaurant Eliminated Something That Most Can't Help But Make. And It's Thriving.	2014-05-16 12:10:00	1528
Upworthy	354522044588660_766389780068549	This Story Starts Out So American, Normal, And Everyday. Until The End.	2014-05-16 11:10:00	726
Upworthy	354522044588660_766389476735246	Too Bad There's A Minimum Wage. Because This Wall Street Guy's Advice Is Worth $0/Hour.	2014-05-16 10:10:00	1982
Upworthy	354522044588660_766389110068616	A Lot Of Health Issues Get Blamed On Food *Choices*. But Maybe Something Else Is At Fault.	2014-05-16 08:15:00	777
Upworthy	354522044588660_766388806735313	Welcome To Solitary Confinement, U.S. Style	2014-05-16 06:30:01	683
Upworthy	354522044588660_765610390146488	Still Don't Care About Net Neutrality? Give the Internet Slow Lane a Try.	2014-05-15 22:30:00	824
Upworthy	354522044588660_766598806714313	Timeline Photos	2014-05-15 21:45:01	20553
Upworthy	354522044588660_765630546811139	When It's Done With Adults, The Gender Stereotyping We Do With Kids Looks As Ridiculous As It Is	2014-05-15 21:00:00	7153
Upworthy	354522044588660_765617803479080	If You Think College Tuition Is Insane, You Should See What They Pay Some Professors	2014-05-15 20:15:00	1390
Upworthy	354522044588660_765616816812512	This Is Probably The Funniest, Most Effective Way To Deal With People Who Ignore Science Facts Ever	2014-05-15 19:00:00	4701
Upworthy	354522044588660_765609723479888	What Will Happen To Homeless Vets When VA Declares Vet Homelessness 'Over'?	2014-05-15 18:15:01	1057
Upworthy	354522044588660_765615426812651	He's Tired Of Being Called A Circus Freak, So He'd Prefer Everyone Know What Makes Him Tick	2014-05-15 17:30:00	3940
Upworthy	354522044588660_766453360062191	Timeline Photos	2014-05-15 16:45:00	9086
Upworthy	354522044588660_765615723479288	Know Any Overachievers That Are Upset Over Not Yet Doing Something 'Great'? Show Them This.	2014-05-15 16:00:01	2941
Upworthy	354522044588660_766396276734566	Some Strange Things Are Happening To Astronauts Returning To Earth	2014-05-15 15:00:01	3892
Upworthy	354522044588660_766360786738115	Her Mom Wanted Her To Wear A Dress To Prom. Here's What She Wanted To Say But Couldn't.	2014-05-15 14:00:01	7691
Upworthy	354522044588660_765615036812690	A Pregnant Woman Learns Her Baby Has Down Syndrome. People Who Have It Answer Her One Big Question.	2014-05-15 13:00:01	4768
Upworthy	354522044588660_765614410146086	The World Ignored These Women's Problem. So They Fixed It Themselves.	2014-05-15 12:10:01	2748
Upworthy	354522044588660_765978683442992	They Loved A Sport But Had No Room To Play It. So They Built A Floating Raft And, Well…	2014-05-15 11:10:00	9495
Upworthy	354522044588660_765613723479488	The Shocking Truth About What It Would Cost Us All If Walmart Paid A Living Wage	2014-05-15 10:10:00	3893
Upworthy	354522044588660_765609123479948	Op-ed: 60 Million Americans Live With Mental Illness Each Year—It's Time to Start Talking	2014-05-15 09:10:01	2550
Upworthy	354522044588660_765612816812912	All Girls Aren't Clumsy. They're Just Written That Way By Lazy, Lazy Hollywood.	2014-05-15 08:15:00	679
Upworthy	354522044588660_765978006776393	A Dude Got Tired Of A Congressman Taking Legal Bribes, So He Had No Choice. Time For A Prank.	2014-05-15 06:30:01	3118
Upworthy	354522044588660_765045363536324	9 Mind-Blowing Facts About Wind Energy	2014-05-14 22:30:00	6275
Upworthy	354522044588660_765871623453698	Timeline Photos	2014-05-14 21:45:00	32070
Upworthy	354522044588660_765627673478093	Sometimes Parents Worry About The Influence Gay People Might Have On Their Kids. This Is For Them.	2014-05-14 21:00:00	3855
Upworthy	354522044588660_765052816868912	I Would Like To Thank God, My Mom, And A Lack Of Diversity In Movies For My Win	2014-05-14 20:15:00	416
Upworthy	354522044588660_765058986868295	A Video I Loved Within 10 Seconds From A Random Dude Explaining The Magic Of Birth Control	2014-05-14 19:00:00	2717
Upworthy	354522044588660_765058553535005	Did He Just Say 6 Million Kids Dying And Poor Countries Disappearing Are Good Things?? Hear Him Out.	2014-05-14 18:15:00	1056
Upworthy	354522044588660_765046406869553	Follow The World's Largest Vote In Stunning Instagrams	2014-05-14 17:30:00	297
Upworthy	354522044588660_765057600201767	When You Hear Someone Say Americans Are Lazy, Smack Them With A Printout Of This Right Here	2014-05-14 16:00:01	3532
Upworthy	354522044588660_765057313535129	There's No Way I'm Eating My Next Seafood Dinner Without Checking This Chart First	2014-05-14 15:00:00	6658
Upworthy	354522044588660_765653693475491	Timeline Photos	2014-05-14 14:00:00	26523
Upworthy	354522044588660_765057013535159	A Majority Of Elementary School Girls Are Influenced By The Images They See In Magazines. Bad News.	2014-05-14 13:00:01	5515
Upworthy	354522044588660_765056323535228	Ever Wonder What The Clerk Is Thinking About YOU When You're Shopping At The Makeup Counter?	2014-05-14 12:10:01	10072
Upworthy	354522044588660_765051293535731	A Kid Stands Up To Literally Everyone In His Class	2014-05-14 11:10:00	7837
Upworthy	354522044588660_765051963535664	Having A Baby In The United States Is A Terrible Idea	2014-05-14 10:30:00	5699
Upworthy	354522044588660_765055650201962	How To Alienate White People: An Interview	2014-05-14 09:50:00	721
Upworthy	354522044588660_765045826869611	5 Things You Shouldn't Say to Women Who Don't Want Children	2014-05-14 09:10:00	6131
Upworthy	354522044588660_765055196868674	A Seriously Bright Idea That's Giving An Amazing New Purpose To Something We Usually Throw Away	2014-05-14 08:15:00	2402
Upworthy	354522044588660_765054910202036	If You Thought Someone Couldn't Explain Empathy With A Dry-Erase Marker, You're Wrong	2014-05-14 06:30:01	2371
Upworthy	354522044588660_762190057155188	Incredible Images of 1960s Protests	2014-05-13 22:30:01	1106
Upworthy	354522044588660_765247886849405	Timeline Photos	2014-05-13 21:45:01	61977
Upworthy	354522044588660_761617910545736	I Never Thought I'd See The Day When Watching A Puppy Video Could Do Some Actual Good	2014-05-13 20:15:00	817
Upworthy	354522044588660_761616290545898	A Comedian Proves That Not Laughing At Race Jokes Is Funnier Than Race Jokes	2014-05-13 19:00:00	3115
Upworthy	354522044588660_761613820546145	Jared Leto Has A Message For You. His Friends Who Sent It Are Kind Of Busy Right Now.	2014-05-13 18:15:01	1693
Upworthy	354522044588660_762184753822385	How Skipping School Could Land Kids in Jail	2014-05-13 17:30:00	346
Upworthy	354522044588660_761615760545951	I Missed This Episode Of 'Oprah' About Racism Because I Was In 1st Grade In 1992. Luckily, YouTube.	2014-05-13 16:00:00	2633
Upworthy	354522044588660_761615303879330	This Woman Has A Few Powerful Words For Her Grandfather, And We Could All Benefit From Listening	2014-05-13 15:00:00	1209
Upworthy	354522044588660_765060790201448	Timeline Photos	2014-05-13 14:00:00	7285
Upworthy	354522044588660_761615150546012	He's Counting Down From 21, And By The Time He Reaches 15, My Stomach Is In Knots	2014-05-13 13:00:01	15849
Upworthy	354522044588660_761614803879380	No Sexual Desire? No Problem! XOXO, The Asexual Movement.	2014-05-13 12:10:00	1960
Upworthy	354522044588660_761614123879448	What Did People Do When They Saw A Vending Machine Selling Dirty Water? They Put Money In It.	2014-05-13 11:10:01	5265
Upworthy	354522044588660_764906696883524	Get Ready To Be Horrified At What Schools Are Telling Kids About Sex	2014-05-13 10:10:00	3183
Upworthy	354522044588660_762187567155437	6 Big-Name Clothing Brands Upping Their Ethical Game	2014-05-13 09:10:00	1017
Upworthy	354522044588660_761613543879506	Why The Nun From 'Sister Act' Is Essentially The Most Successful Role Ever For A Black Actress	2014-05-13 08:15:01	951
Upworthy	354522044588660_761612760546251	If More People Knew The Secrets Those In Power Keep From Us All, We Would Toss Them Out On Their Ear	2014-05-13 06:30:01	8829
Upworthy	354522044588660_762187050488822	LOOK: The Part Of A Teacher's Day You Never See	2014-05-12 22:30:00	2505
Upworthy	354522044588660_761610207213173	For A Disease Being The Sixth Leading Cause Of Death, We Sure Don't Hear Enough About It	2014-05-12 20:15:00	5660
Upworthy	354522044588660_761610030546524	A Joke That Takes 1 Minute To Read About 2 People With 8 Bottles Of Apple Juice	2014-05-12 19:00:00	2470
Upworthy	354522044588660_761607453880115	What 3 Out Of 10 Homeless Adults Today Had In Common As Kids	2014-05-12 18:15:00	1726
Upworthy	354522044588660_762186753822185	Moving Photos Show the Not-So-Subtle Effect of Racial Micro-Aggression	2014-05-12 17:30:00	2081
Upworthy	354522044588660_761609647213229	There Are Many Reasons Women In Lower-Income Neighborhoods Die Younger. This Is One I Didn't Know.	2014-05-12 16:00:01	1961
Upworthy	354522044588660_761609447213249	Wrap Your Brain Around This: An Infographic On The United States Of Mental Illness	2014-05-12 15:00:00	2348
Upworthy	354522044588660_764299450277582	Timeline Photos	2014-05-12 14:00:01	41229
Upworthy	354522044588660_761608970546630	Oscar-Nominated Actress Ellen Page Comes Out During Inspiring HRC Speech	2014-05-12 13:00:01	2618
Upworthy	354522044588660_761608477213346	You Made This 17 Year-Old's Story So Big, Even A Federal Judge Noticed	2014-05-12 12:10:01	2276
Upworthy	354522044588660_761607267213467	How 37 Banks Became 4 In Just A Few Decades, All In One Astonishing Chart	2014-05-12 11:15:00	911
Upworthy	354522044588660_763346010372926	A Man Falls Down And Cries For Help Twice. The Second Time, My Jaw Drops.	2014-05-12 10:30:00	18137
Upworthy	354522044588660_762186300488897	Child Laborers Work 12-Hour Days In Mines So That You Can Have That Glittery Eyeshadow	2014-05-12 09:10:00	2472
Upworthy	354522044588660_761606993880161	Plastic Surgery For The World's Poorest Is A Terrific Thing, And It's Undoing Some Major Damage	2014-05-12 08:15:00	772
Upworthy	354522044588660_761606857213508	The Science Behind Why Humans Get Bored Is Inexplicably Very Interesting	2014-05-12 06:30:01	1729
Upworthy	354522044588660_762185347155659	My personal Wal-Mart nightmare: You won't believe what life is like working there	2014-05-11 22:30:00	9810
Upworthy	354522044588660_763780870329440	Timeline Photos	2014-05-11 21:45:01	22210
Upworthy	354522044588660_761605267213667	Meet One Of The Best Soul Singers You've Ever Heard But Never Heard Of	2014-05-11 20:15:00	1402
Upworthy	354522044588660_761604523880408	Jon Stewart Slays The Food Stamp Fraud Dragon In One Hilarious Clip	2014-05-11 19:00:00	6741
Upworthy	354522044588660_760944100613117	This Pregnant Woman Was Forced to Take All Her Maternity Leave Before Her Baby Was Even Born	2014-05-11 18:00:00	2341
Upworthy	354522044588660_763651220342405	This Woman Filmed A Fake Audition To Highlight A Very Real Problem In Hollywood	2014-05-11 17:15:00	1145
Upworthy	354522044588660_761603940547133	A Powerful Photo Series Shows 9 People Revealing Their Secret Illegal Acts	2014-05-11 16:00:00	4204
Upworthy	354522044588660_761603657213828	A Guy Who Took Time Off With His Wife And New Baby Responds To The Sports Announcers Who Hate That	2014-05-11 15:00:01	4545
Upworthy	354522044588660_763555907018603	Timeline Photos	2014-05-11 14:00:01	39952
Upworthy	354522044588660_761602460547281	These Kids Finally Say What They Really Think About Mom. And Her Reaction? Priceless.	2014-05-11 13:00:02	5245
Upworthy	354522044588660_761603073880553	One Of The Most Important Lists I've Ever Seen, And The United States Is In 99th Place. Yikes.	2014-05-11 12:10:00	3476
Upworthy	354522044588660_761601637214030	Unless You're Ridiculously Wealthy, I Have A Feeling This Graph Might Make You Pretty Angry	2014-05-11 11:10:01	1010
Upworthy	354522044588660_761601457214048	Want An Honest Look At How Motherhood Changes Women's Bodies? Here You Go!	2014-05-11 10:10:00	16139
Upworthy	354522044588660_762184450489082	This Onion Article Perfectly Illustrates Why No One Should Judge A Person On Food Stamps	2014-05-11 09:10:01	3966
Upworthy	354522044588660_761601183880742	A Beautifully Refreshing Perspective On Failure	2014-05-11 08:15:00	1307
Upworthy	354522044588660_761600850547442	Who Knew A Bottle Of Red Nail Polish Might Be Responsible For Saving Lives?	2014-05-11 06:30:01	3806
Upworthy	354522044588660_762189097155284	Everything You Need to Know About Boko Haram, the Group Kidnapping Nigerian Girls	2014-05-10 22:30:00	2396
Upworthy	354522044588660_763123253728535	Timeline Photos	2014-05-10 21:45:00	9721
Upworthy	354522044588660_761595977214596	Here's An Idea For Anyone Who's Tired Of Being Treated Like A Chump At A Dead-End Job	2014-05-10 20:15:01	617
Upworthy	354522044588660_761595470547980	Never Before Have I Laughed So Hard At One Guy's Non-Attempt To Save The Planet	2014-05-10 19:00:01	6940
Upworthy	354522044588660_762184097155784	How To Help Girls Across The Globe Go To School Safely	2014-05-10 17:30:00	2068
Upworthy	354522044588660_761595227214671	He Got A Good Idea From The Internet, Put It On A Cardboard Sign, And Made It Real	2014-05-10 16:00:01	2743
Upworthy	354522044588660_761595070548020	I'm Not Racist. You're Not Racist. So, What's There To Talk About? Oh, Right...	2014-05-10 15:00:00	632
Upworthy	354522044588660_762875123753348	Timeline Photos	2014-05-10 14:00:01	43525
Upworthy	354522044588660_761594930548034	2 Years Before He Died, This Comedian Made 1 Simple Point About Life	2014-05-10 13:00:00	6439
Upworthy	354522044588660_761594487214745	After These 8 Minutes, I'm Reaching For Tap Water Instead	2014-05-10 12:10:00	7153
Upworthy	354522044588660_761594263881434	A Man Steps In To 'Rob Them,' And They Applaud And Join In. But It's Safe, I Swear.	2014-05-10 11:10:00	380
Upworthy	354522044588660_761593777214816	A Woman Lived Through Something Awful. Now She's Helping Others Do The Same.	2014-05-10 10:10:00	1151
Upworthy	354522044588660_762183810489146	5-Year-Old Boy Who Wears Princess Dresses Booted From After-School Program	2014-05-10 09:10:01	3345
Upworthy	354522044588660_761593020548225	That Boy People Told Not To Act 'Like A Girl'? He's Got Something To Say.	2014-05-10 08:15:01	4666
Upworthy	354522044588660_761592320548295	20th Century Fox Gave Him $25,000 To Make A Movie Trailer. Here's What He Did Instead.	2014-05-10 06:30:00	7795
Upworthy	354522044588660_761620700545457	www.upworthy.com	2014-05-09 22:30:02	2272
Upworthy	354522044588660_762183503822510	Here's How Climate Change Will Make Food Less Nutritious	2014-05-09 21:30:00	730
Upworthy	354522044588660_761778967196297	A Brilliant Plan To Give Billionaires Who Try To Buy U.S. Elections A Taste Of Their Own Medicine	2014-05-09 20:15:00	3859
Upworthy	354522044588660_761621127212081	See These Rare Photos Of Remote Tribes Before They Disappear	2014-05-09 19:00:01	7398
Upworthy	354522044588660_761775963863264	Can We Put This Chart In Every Public Restroom? 'Cause That Would Be Wonderful.	2014-05-09 18:15:00	2367
Upworthy	354522044588660_761706027203591	Think You Have What It Takes To Be A Teacher? Here's What That Actually Looks Like.	2014-05-09 17:30:00	3456
Upworthy	354522044588660_762225687151625	A Woman Removes Her Makeup On Camera To Reveal Her Truth. And It's Beautiful.	2014-05-09 16:00:00	49989
Upworthy	354522044588660_761775460529981	Here's What Happens When You Put A Few Little Kids In A Room With 2 Dolls In 2 Different Colors	2014-05-09 15:15:01	4734
Upworthy	354522044588660_762267877147406	Timeline Photos	2014-05-09 14:30:01	13974
Upworthy	354522044588660_762013313839529	Here's A Story About What Foster Care Is Like For An Abused Child Removed From Her Home	2014-05-09 13:30:01	7169
Upworthy	354522044588660_761617183879142	The World Knows About Sandy Hook. But The Murders In This Neighborhood? Not So Much.	2014-05-09 12:30:01	858
Upworthy	354522044588660_761707670536760	Her Girlfriend Never Tells Her How Her Day Went. I Wouldn't Either If This Was How My Days Ended.	2014-05-09 11:30:01	2768
Upworthy	354522044588660_761490453891815	A Neat Thing Happens When A Boy Really, Really Likes Wind Chimes	2014-05-09 10:30:01	17299
Upworthy	354522044588660_761642650543262	Stanford Will Divest From Coal-Mining Companies	2014-05-09 09:10:00	2904
Upworthy	354522044588660_761488193892041	2 Consenting Adults Lived In A Committed Relationship, And It Freaked Some People Out	2014-05-09 08:15:00	2382
Upworthy	354522044588660_761487927225401	10 Women + 42 Bullets + 14 Hours = Something Beautiful	2014-05-09 06:30:00	2865
Upworthy	354522044588660_761486623892198	Meet A Daughter Who's Making Sure What Happened To Her Mom Doesn't Happen To Others	2014-05-09 05:30:00	798
Upworthy	354522044588660_761488553892005	These Kids Walk Some Scary Streets Every Day. A Former Gang Member Gives Them A Place To Feel Safe.	2014-05-08 22:30:00	1261
Upworthy	354522044588660_761642380543289	49 Million Americans Go Hungry, Despite So-Called Recovery	2014-05-08 21:30:01	958
Upworthy	354522044588660_761498127224381	A Renowned Chef Gets Schooled On Flavor By A Farmer	2014-05-08 20:15:00	769
Upworthy	354522044588660_761491717225022	Right Before Dying From A Rare Lifelong Disease, Sam Revealed His Three Secrets To Happiness	2014-05-08 19:00:00	14173
Upworthy	354522044588660_761582727215921	Pretending racism doesn't exist won't make it go away	2014-05-08 18:15:00	4393
Upworthy	354522044588660_761723433868517	A Lot Can Go Wrong In Childbirth, But $1.53 Could Mean The Difference Between Life And Death	2014-05-08 17:30:00	770
Upworthy	354522044588660_761490220558505	A Gay Athlete Comes Out At A Very Catholic University And It Changes ... Nothing. Bravo, Humans.	2014-05-08 15:15:00	7474
Upworthy	354522044588660_761586010548926	Why Are Her Baby Pictures Under Surveillance?	2014-05-08 14:00:00	133
Upworthy	354522044588660_760897127284481	What's It Actually Like In North Korea? Way Worse Than You Think.	2014-05-08 13:30:00	1551
Upworthy	354522044588660_761488970558630	Ever Wonder What The World's Rarest Bear Looks Like? Better Hurry.	2014-05-08 12:30:01	4099
Upworthy	354522044588660_761515007222693	A Few Important Things To Remember The Next Time A Cop Pulls You Over	2014-05-08 11:30:00	5054
Upworthy	354522044588660_760859923954868	A Teacher Shows A Bunch Of Kids What They Gained By Failing Their First Test	2014-05-08 10:30:00	3780
Upworthy	354522044588660_761446163896244	When 270 Schoolgirls Are Abducted By Terrorists And It Doesn't Make Global News, Something's Wrong	2014-05-08 09:10:01	15577
Upworthy	354522044588660_760193217354872	Let's Take A Look Inside The Mind Of An Autistic Person	2014-05-08 08:15:01	1986
Upworthy	354522044588660_761469873893873	Timeline Photos	2014-05-08 07:30:00	23726
Upworthy	354522044588660_760943530613174	More Restaurants Are Banning Tips. That Might Be A Good Thing.	2014-05-08 06:45:00	2953
Upworthy	354522044588660_760179877356206	There's A Powerful Plant That Could Change The World, And This Professor Knows Where It Is	2014-05-08 05:30:00	1257
Upworthy	354522044588660_760279274012933	Climate Change Is Already Here, Says Massive Government Report	2014-05-07 21:30:00	1644
Upworthy	354522044588660_760859623954898	I Can't Tell You How Often I've Heard 'It's Not Fair!' From Adorable Kids. But Wow, What A Comeback!	2014-05-07 20:15:00	8204
Upworthy	354522044588660_760802427293951	You Might See Tattoos In A New Light After You See Them On This Woman	2014-05-07 19:00:00	25927
Upworthy	354522044588660_760193530688174	I Don't Know What's Worse: Why Women Use 'Uptalk' Or Why Men Do. Kinda Thinking It's The Latter?	2014-05-07 18:15:01	707
Upworthy	354522044588660_760278197346374	This Incredible Smog-Eating Billboard Sucks Pollution From the Air	2014-05-07 17:30:00	3957
Upworthy	354522044588660_760307547343439	Jon Stewart Of America Meets The Jon Stewart Of Egypt, And Hilarity Ensues	2014-05-07 16:00:00	3931
Upworthy	354522044588660_760802743960586	Ever Hear About The Lady Who Spilled Coffee On Herself At McDonald's, Then Sued For Millions?	2014-05-07 15:15:01	7817
Upworthy	354522044588660_760926603948200	Timeline Photos	2014-05-07 14:30:01	7983
Upworthy	354522044588660_760306070676920	I Thought We Banned Cocaine For Health Reasons. Nope. Not Even Close.	2014-05-07 13:45:00	6181
Upworthy	354522044588660_760428860664641	Some People Yell 'Go Back Home,' And This Girl's Response Would Be 'I'm Already Here'	2014-05-07 13:00:01	1587
Upworthy	354522044588660_760830107291183	These Models Thought They Were Shooting A Sexy Commercial, But Then It Got Awkward And Impossible	2014-05-07 12:10:00	14103
Upworthy	354522044588660_760811867293007	Why I Refused To Put On A Shirt For Shape Magazine	2014-05-07 11:30:01	4910
Upworthy	354522044588660_760219997352194	The Cops Called It A Lovers' Quarrel. She Took Polaroids And Proved Them Wrong.	2014-05-07 10:30:00	3568
Upworthy	354522044588660_760277754013085	7 Myths About Homeless People Debunked	2014-05-07 09:10:00	1922
Upworthy	354522044588660_760152380692289	10 Tweets Of Greatness From A Guy On What Women Shouldn't Have To Deal With	2014-05-07 08:15:00	7117
Upworthy	354522044588660_760702663970594	Timeline Photos	2014-05-07 07:30:00	44022
Upworthy	354522044588660_760152787358915	Hey, You. We Need To Have A Serious Talk. Signed, One Disgruntled Banana.	2014-05-07 06:30:00	1104
Upworthy	354522044588660_760179020689625	Does It Make Any Sense When Judges Are In Tears Because They Disagree With Sentencing?	2014-05-06 22:30:00	1461
Upworthy	354522044588660_759725634068297	When You Walk Into a Zoo, Are You Helping Animals or Hurting Them?	2014-05-06 21:30:00	561
Upworthy	354522044588660_760131027361091	A Dozen Muslim Women Made A Music Video For A Jay-Z Song. Why Was It So Controversial?	2014-05-06 20:15:00	2666
Upworthy	354522044588660_760130730694454	The Earth-Shatteringly Amazing Speech That'll Change The Way You Think About Adulthood	2014-05-06 19:00:00	2001
Upworthy	354522044588660_760179437356250	What The Heck Does Being In Wheelchair Have To Do With Getting A Cup Of Coffee?	2014-05-06 18:15:00	1537
Upworthy	354522044588660_759725390734988	Congratulations, Graduates! Equal Pay Is Already Out Of Your Reach	2014-05-06 17:45:00	564
Upworthy	354522044588660_760360974004763	When You Take The Sexism Out Of Headlines, The Results Are Hilarious. (But Should They Be?)	2014-05-06 17:00:00	24072
Upworthy	354522044588660_760130214027839	A Few Hundred Years Ago, We Would Have Burned This Guy At The Stake For What He Knows	2014-05-06 16:00:00	758
Upworthy	354522044588660_760315960675931	Timeline Photos	2014-05-06 14:30:00	72025
Upworthy	354522044588660_760153067358887	A Man Comes Out To His Family The Way All Gay Men Should: With A Bollywood-Style Music Video	2014-05-06 13:30:00	9052
Upworthy	354522044588660_760215607352633	Ever Considered What Guys Look For In Girls? Forget It. Think About What A 17-Year-Old Says Instead.	2014-05-06 12:30:01	5478
Upworthy	354522044588660_760129757361218	What The 1% Don't Want You To Know	2014-05-06 11:30:00	2031
Upworthy	354522044588660_759737024067158	A 1-Minute Experiment To Show Men Something Women Experience Every Day	2014-05-06 10:30:00	10616
Upworthy	354522044588660_759725094068351	Gay Couples to Nebraska: Let Go of Prejudice and Let Us Adopt	2014-05-06 09:10:00	6369
Upworthy	354522044588660_757329277641266	Penn And Teller Knock Down Little Kids To Prove Why You Should Get Vaccinated	2014-05-06 08:15:00	2848
Upworthy	354522044588660_756678611039666	Beautiful Web Comic Illustrating Perhaps The Nicest Thing Richard Dawkins Has Ever Said	2014-05-06 07:15:01	1678
Upworthy	354522044588660_759723824068478	What One Big Oil Company Doesn't Want To Tell You About That Big Pipeline They Want To Build	2014-05-06 06:30:01	4832
Upworthy	354522044588660_759733830734144	The Most Civilized Yet Insulting And Hilarious Interview With The Guy Who Ruined Our Privacy Ever	2014-05-05 22:30:00	1537
Upworthy	354522044588660_757541830953344	Stephen Fry Wants You To Stop Setting Goals For Yourself. He's Got A Point, Though.	2014-05-05 20:15:00	3090
Upworthy	354522044588660_757537827620411	Feel Like Having Your Teeny-Little Mind Blown? Just Start Watching. It Won't Take Long.	2014-05-05 19:00:01	1487
Upworthy	354522044588660_759805957393598	Heard The Story About The Bigoted NBA Owner? There's A Lot More To It Than Most People Know.	2014-05-05 18:15:00	1386
Upworthy	354522044588660_757977424243118	How Rape Jokes Contribute to Rape Culture	2014-05-05 17:30:00	1069
Upworthy	354522044588660_759780967396097	Timeline Photos	2014-05-05 16:30:00	13654
Upworthy	354522044588660_759681420739385	If This Video Makes You Uncomfortable, Then You Make Me Uncomfortable	2014-05-05 15:30:01	22230
Upworthy	354522044588660_759684137405780	These Two Stars Are Married And Have A Child. So What's So Immoral About What They're Doing?	2014-05-05 14:30:00	4807
Upworthy	354522044588660_759584777415716	A Simple Chart To Share With Anyone Who Complains About People On Welfare	2014-05-05 13:30:00	4472
Upworthy	354522044588660_758106457563548	Got Relatives Who Think You Should Have Had A Baby By Now? Here's A Video Worth Sharing With Them.	2014-05-05 12:30:00	7394
